f,Suu,Svv,Sww
0.0426,0.0003691168390366391,0.0004736937409137509,0.00043195957995302694
0.0428,0.000482586129326069,0.0005039864482327521,0.0006099239331351759
0.043,0.0002974415422390185,0.00037313057225039946,0.0002669628224898362
0.0432,0.00041116002701813533,0.0004244038635281449,0.0002795354031402251
0.0434,0.0004039177732759898,0.0005094181646511496,0.0003460560377173573
0.0436,0.00042066719173207174,0.00027960447734410335,0.00033755747230107926
0.0438,0.00031696344629987853,0.000377623862961486,0.0003244171476170591
0.044,0.0003174026340794825,0.00034387976077802094,0.00040894253177852744
0.0442,0.0003321665870675487,0.0004858853452181342,0.0004814749447980944
0.0444,0.0001660634494922098,0.00035375049590669115,0.0002531894026178057
0.0446,0.00024767695633453734,0.0003679726893610439,0.00031224800444354405
0.0448,0.00029099942992407394,0.00045942089484815834,0.0003173091084842164
0.045,0.00033506798201463387,0.00026962652369600694,0.0002973133311396426
0.0452,0.00037149144124334335,0.0005214670332600738,0.0003930867932049773
0.0454,0.00020398254708517261,0.0004545726905398587,0.00031542960171485816
0.0456,0.000279511073824569,0.000457470972592863,0.0003320120322112195
0.0458,0.0003077655752143975,0.0004667454176058359,0.00034253740304771377
0.046,0.00030464279418301096,0.0004977695951094347,0.0003283927354080475
0.0462,0.00030646739622492466,0.0004573828347428609,0.0004624747619249114
0.0464,0.0003613669780185648,0.00033967756566364405,0.0004968560889149748
0.0466,0.0002662858846163264,0.0005245844999391193,0.00037704803434221765
0.0468,0.0003163982446509621,0.0005751792861867695,0.00032125488407619483
0.047,0.0003971404174738121,0.00045809061625093356,0.0003287848835542388
0.0472,0.00028482629599409313,0.0003798268479105808,0.0003626799821842605
0.0474,0.0003915024565283535,0.00037069157127763683,0.00047078321909484584
0.0476,0.00035676708621693254,0.00036859180603249805,0.00028161640449609395
0.0478,0.0003711552257458282,0.0003561367902275262,0.00036209406513501
0.048,0.0002664583879774342,0.0003659203914904461,0.0003120196387468039
0.0482,0.0002943197168691768,0.0003771825456070294,0.00040479780127652596
0.0484,0.0002959233481788123,0.0003523211115894976,0.00033256833324490887
0.0486,0.00023529626242507832,0.0004076949009874218,0.000461472239309296
0.0488,0.0003316918028758681,0.00040910738453986195,0.00028688863674795195
0.049,0.0003103612192903521,0.0003280177623860041,0.00036964254249626844
0.0492,0.0003320263642390801,0.0003839604227501324,0.00034979097047859755
0.0494,0.0003530206335564095,0.0004725380254844353,0.00037431536998444343
0.0496,0.00030305995911783913,0.0005319282445677761,0.0003282535383286802
0.0498,0.000274624248668471,0.00036880224179618794,0.00035893678253061
0.05,0.0003521017746792874,0.00045630472794252477,0.0004201103017481873
0.0502,0.00034442672835608833,0.0004854416531133826,0.00040740439252714874
0.0504,0.0003069334205960573,0.00047459489931265977,0.00027592431410716176
0.0506,0.0003227671538248279,0.0004557728707860152,0.0003738832650274191
0.0508,0.00033357749633709555,0.00038818137450501595,0.0003317748122288823
0.051,0.00023503781339316896,0.0003782119625510326,0.0002793408873486725
0.0512,0.0003229727633106725,0.00046992894619434124,0.0003654292524758407
0.0514,0.0004031604619454965,0.00032291154212049135,0.00027440064893855654
0.0516,0.00028973196242839457,0.0005119499175832146,0.0004001052694432743
0.0518,0.0002940276798877222,0.000493380816116673,0.0002707568376570318
0.052,0.00025605610405040594,0.00032032117197162405,0.0004017170673639045
0.0522,0.00022091544099302554,0.00043615483713350104,0.0004185931729654251
0.0524,0.0002923466071804459,0.000396752815440519,0.00035033977752881127
0.0526,0.00026447054963391504,0.000382439073895036,0.00035327064457599944
0.0528,0.00020755350690520317,0.0003589056809062909,0.0003540058678506588
0.053,0.00040267523433298435,0.00047309953231370586,0.0005345139378027705
0.0532,0.00029400352831076074,0.00040448727273815344,0.0004222873274575373
0.0534,0.0002840758046580871,0.0004383312092970417,0.000344277044678618
0.0536,0.00023118185230022322,0.0003946601852134452,0.00041835187993754646
0.0538,0.0002473581627983882,0.0004315793179512475,0.0003347741027211987
0.054,0.000405410734664419,0.00029620688352528264,0.00031681319267297213
0.0542,0.00024047741249365404,0.000340760605831317,0.0003118058582944331
0.0544,0.00027691234826474065,0.0002959037776654308,0.000313251429044925
0.0546,0.0003458864718578343,0.0006192933234947625,0.0004149257027441748
0.0548,0.00018036642631997428,0.0004275103076822164,0.0002785300750985823
0.055,0.00022572201838052898,0.0004716207176166576,0.0003366774913724275
0.0552,0.00033986483852515675,0.0003535475311458516,0.00033618617963975287
0.0554,0.00026205982796550576,0.0004095697633909214,0.00045343348361658904
0.0556,0.0002890409063903234,0.0005124033661387403,0.0002710447263827773
0.0558,0.00021711451489884792,0.00032549835328744733,0.0003427875765077647
0.056,0.00027807501137550576,0.00045840486776057215,0.00034423938521434744
0.0562,0.00020116442857148818,0.0002796599957696948,0.0002745637561855231
0.0564,0.0003454498955005474,0.00043713099264556187,0.00035786452123784905
0.0566,0.0004020014184950499,0.00037976382569896073,0.0003276019091660041
0.0568,0.0003052547165706996,0.00033537072207895884,0.0002654060433095865
0.057,0.0002622376542335524,0.0004452903986946327,0.0004321354195263201
0.0572,0.0002987742864092729,0.0003006914003627629,0.00033148872053092427
0.0574,0.00023867541175360372,0.00043856339514786283,0.00031795392104738246
0.0576,0.00028401886745118155,0.0004151607525431773,0.00027600735288943847
0.0578,0.00035539562775900086,0.00042657082550751654,0.00047514082399951135
0.058,0.00022680567047170605,0.0004006562736619046,0.00034453859239816424
0.0582,0.00021862923661925582,0.00037461902534133106,0.0003697826654729856
0.0584,0.00028075869470347014,0.0006220119859383942,0.0003381590891314619
0.0586,0.00027829975262970923,0.00030083838834257034,0.0004873827869119543
0.0588,0.00028595500567946233,0.0003677048188998926,0.00031177579333139426
0.059,0.0003389409320728215,0.00031358455657476674,0.0003412872929071919
0.0592,0.00023788316454262826,0.00038953748028390414,0.0002795688283456897
0.0594,0.00027500648937194824,0.0003175652133036475,0.00035433522656362686
0.0596,0.00022964922847664403,0.0003746354340551509,0.0003930210954310086
0.0598,0.0002834111347094183,0.00036051739804657165,0.0004045930040851418
0.06,0.0002920475942333425,0.00043240014911773855,0.0003727282717782575
0.0602,0.0002468999011618821,0.00039088260786716253,0.00031976065094190036
0.0604,0.00027876751897762235,0.00043401565580064556,0.0003518344746635936
0.0606,0.00020110702541607664,0.00038932348826713084,0.0003428562494820161
