f,Suu,Svv,Sww
0.0,0.0,0.0,0.0
0.0002,0.0004561482435727784,7.815118453118964e-05,9.881784934697295e-06
0.0004,0.0008452467402736326,0.00015273282712287642,1.9759143122128486e-05
0.0006,0.001178621725791742,0.00022393792708490814,2.9629360281578666e-05
0.0008,0.0014653559627194883,0.00029194689986848177,3.9490204416218256e-05
0.001,0.0017127982797861228,0.00035692854316282625,4.933969802616206e-05
0.0012,0.0019269432723083215,0.0004190409176549723,5.9176034903367106e-05
0.0014,0.002112717636716475,0.00047843215096381175,6.899753695853573e-05
0.0016,0.0022741984731657647,0.0005352411723154725,7.880262812332326e-05
0.0018,0.0024147814091084003,0.0005895983846979656,8.85898170608731e-05
0.002,0.002537311293322397,0.0006416262805038055,9.83576849777166e-05
0.0022,0.0026441846781311276,0.0006914400060268082,0.00010810487663404908
0.0024,0.0027374308306689337,0.0007391478796122923,0.00011783009347938527
0.0026,0.0028187762553722228,0.0007848518677587787,0.000127532088265017
0.0028,0.0028896964466971955,0.0008286480230256948,0.00013720966071953714
0.003,0.0029514576739820397,0.0008706268872083392,0.00014686165401188745
0.0032,0.003005150927831583,0.0009108738628922213,0.00015648695181183216
0.0034,0.0030517196595276296,0.0009494695561885005,0.00016608447581278527
0.0036,0.0030919825731179538,0.000986490093175888,0.0001756531836185962
0.0038,0.0031266524497866096,0.001022007412328013,0.00018519206692105633
0.004,0.0031563517715302207,0.0010560895349853313,0.00019470014991260104
0.0042,0.003181625748600493,0.0010888008157340656,0.0002041764878914084
0.0044,0.00320295322997894,0.0011202021743787493,0.0002136201660254405
0.0046,0.0032207558790912287,0.0011503513110372923,0.00022303029824893107
0.0048,0.0032354059212454152,0.0011793029057460625,0.00023240602627010368
0.005,0.0032472327098452885,0.0012071088038354439,0.00024174651867295288
0.0052,0.0032565283115151486,0.0012338181882220996,0.0002510509700990679
0.0054,0.003263552273037293,0.0012594777396613252,0.0002603186004979615
0.0056,0.003268535703296989,0.001284131785910212,0.00026954865443632456
0.0058,0.003271684779612243,0.001307822440668694,0.00027874040045821263
0.006,0.003273183768638926,0.0013305897330900575,0.00028789313048944364
0.0062,0.003273197636515464,0.0013524717285841878,0.0002970061592805239
0.0064,0.00327187431029239,0.0013735046415750453,0.0003060788238832787
0.0066,0.0032693466423934286,0.0013937229408178735,0.00031511048315706916
0.0068,0.0032657341214162383,0.0014131594478308737,0.00032410051730106225
0.007,0.0032611443656400145,0.0014318454289500107,0.0003330483274095184
0.0072,0.0032556744298770234,0.0014498106814737335,0.00034195333504747006
0.0074,0.00324941195155785,0.0014670836143263419,0.00035081498184452096
0.0076,0.003242436157993661,0.0014836913236340654,0.000359632729104789
0.0078,0.003234818753467357,0.001499659663576362,0.0003684060574312721
0.008,0.0032266247020515753,0.001515013312846163,0.0003771344663631362
0.0082,0.0032179129197404508,0.0015297758370265168,0.0003858174740246085
0.0084,0.003208736887536768,0.0015439697471671115,0.0003944546167843253
0.0086,0.0031991451954942523,0.0015576165548222142,0.00040304544892412166
0.0088,0.0031891820263250247,0.0015707368237915184,0.0004115895423163724
0.009,0.0031788875860028452,0.0015833502187870194,0.00042008648610910194
0.0092,0.003168298487789434,0.0015954755512322231,0.0004285358864181742
0.0094,0.0031574480952552353,0.0016071308223845463,0.0004369373660259501
0.0096,0.0031463668291343183,0.0016183332639576379,0.00044529056408588037
0.0098,0.0031350824422260682,0.0016290993764073198,0.0004535951358325566
0.01,0.003123620266017715,0.0016394449650329282,0.00046185075229680355
0.0102,0.003112003432238188,0.001649385174034833,0.00047005710002544454
0.0104,0.0031002530721539086,0.0016589345186588016,0.0004782138808054126
0.0106,0.003088388496071468,0.0016681069155485833,0.0004863208113919231
0.0108,0.0030764273552127933,0.0016769157114194884,0.0004943776232404514
0.011,0.003064385787868635,0.001685373710157837,0.0005023840622422978
0.0112,0.003052278551510345,0.0016934931984438548,0.0005103398884635402
0.0114,0.0030401191423432123,0.0017012859699888482,0.0005182448758872054
0.0116,0.003027919903612992,0.0017087633484712643,0.000526098812158509
0.0118,0.0030156921238272275,0.0017159362092504958,0.0005339014983330323
0.012,0.0030034461259216207,0.0017228149999319478,0.0005416527486277224
0.0122,0.0029911913482865223,0.0017294097598519666,0.0005493523901746164
0.0124,0.0029789364184674536,0.0017357301385466776,0.000557000262777204
0.0126,0.002966689220264523,0.0017417854132645164,0.0005645962186693575
0.0128,0.0029544569548772453,0.0017475845055783487,0.0005721401222767606
0.013,0.00294224619667201,0.0017531359971494234,0.0005796318499807891
0.0132,0.0029300629440883737,0.0017584481446920178,0.0005870712898847936
0.0134,0.002917912666146185,0.0017635288941845126,0.0005944583415827482
0.0136,0.002905800344967675,0.0017683858943697054,0.0006017929159302344
0.0138,0.0028937305146860717,0.0017730265095844719,0.000609074934817735
0.014,0.0028817072970745224,0.0017774578319563609,0.0006163043309462139
0.0142,0.0028697344341955277,0.001781686693002349,0.0006234810476049738
0.0144,0.0028578153183410906,0.0017857196746628218,0.0006306050384517718
0.0146,0.002845953019507177,0.001789563119801794,0.0006376762672951873
0.0148,0.002834150310622155,0.001793223142202476,0.0006446947078792384
0.015,0.0028224096907276805,0.0017967056360855564,0.000651660343670243
